round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,32412647800.0,79715.0,205446321440.0,1594300.0
2.0,0.23,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,32412647800.0,79715.0,228135174900.0,1594300.0
3.0,0.3,1000000000.0,1000000000.0,0.12,0.2,0.2,1000000000.0,0.12,1000000000.0,19.0,19.0,34108078608.0,79715.0,185225815774.0,1514585.0
4.0,0.31,5000000000.0,5000000000.0,4.08,3.12,3.87,5000000000.0,4.08,5000000000.0,18.0,18.0,70908900264.0,79715.0,199487380806.0,1434870.0
5.0,0.39,25000000000.0,25000000000.0,15.72,10.62,23.19,25000000000.0,15.72,25000000000.0,17.0,17.0,32637043054.0,79715.0,148138266849.0,1355155.0
6.0,0.44,25000000000.0,25000000000.0,1.06,1.05,1.02,25000000000.0,1.06,25000000000.0,16.0,16.0,22738719072.0,79715.0,93547888112.0,1275440.0
7.0,0.47,125000000000.0,125000000000.0,0.02,0.12,0.02,125000000000.0,0.02,125000000000.0,15.0,15.0,22626521445.0,79715.0,119116480665.0,1195725.0
8.0,0.5,625000000000.0,625000000000.0,4.0,0.5,1.21,625000000000.0,4.0,625000000000.0,14.0,14.0,20245438472.0,79715.0,91977121334.0,1116010.0
9.0,0.54,625000000000.0,625000000000.0,0.2,0.63,0.3,625000000000.0,0.2,625000000000.0,13.0,13.0,20095841636.0,79715.0,68552750097.0,1036295.0
10.0,0.54,625000000000.0,625000000000.0,6.06,3.98,5.79,625000000000.0,6.06,625000000000.0,12.0,12.0,18400410828.0,79715.0,64775429988.0,956580.0
11.0,0.56,625000000000.0,625000000000.0,6.06,3.98,5.79,625000000000.0,6.06,625000000000.0,12.0,12.0,14660489928.0,79715.0,61035509088.0,956580.0
12.0,0.56,3125000000000.0,3125000000000.0,3.67,5.94,6.11,3125000000000.0,3.67,3125000000000.0,11.0,11.0,15221478063.0,79715.0,41824782065.0,876865.0
13.0,0.57,3125000000000.0,3125000000000.0,3.67,5.94,6.11,3125000000000.0,3.67,3125000000000.0,11.0,11.0,4113912990.0,79715.0,35516782147.0,876865.0
14.0,0.6,3125000000000.0,3125000000000.0,0.15,0.39,0.21,3125000000000.0,0.15,3125000000000.0,10.0,10.0,12341738970.0,79715.0,53854860960.0,797150.0
15.0,0.59,3125000000000.0,3125000000000.0,5.6,3.6,4.04,3125000000000.0,5.6,3125000000000.0,9.0,9.0,18737003709.0,79715.0,37586205045.0,717435.0
16.0,0.61,3125000000000.0,3125000000000.0,5.6,3.6,4.04,3125000000000.0,5.6,3125000000000.0,9.0,9.0,14361296256.0,79715.0,40839936228.0,717435.0
17.0,0.62,15625000000000.0,15625000000000.0,1.01,0.78,1.89,15625000000000.0,1.01,15625000000000.0,8.0,8.0,11967746880.0,79715.0,38595983688.0,637720.0
18.0,0.61,15625000000000.0,15625000000000.0,0.76,0.77,0.8,15625000000000.0,0.76,15625000000000.0,7.0,7.0,2617944630.0,79715.0,11169897088.0,558005.0
19.0,0.6,15625000000000.0,15625000000000.0,0.76,0.77,0.8,15625000000000.0,0.76,15625000000000.0,7.0,7.0,6719391217.0,79715.0,14573225107.0,558005.0
20.0,0.59,15625000000000.0,15625000000000.0,0.76,0.77,0.8,15625000000000.0,0.76,15625000000000.0,7.0,7.0,2617944630.0,79715.0,11693486014.0,558005.0
21.0,0.63,15625000000000.0,15625000000000.0,0.76,0.77,0.8,15625000000000.0,0.76,15625000000000.0,7.0,7.0,10908102625.0,79715.0,39880023197.0,558005.0
22.0,0.64,15625000000000.0,15625000000000.0,0.76,0.77,0.8,15625000000000.0,0.76,15625000000000.0,7.0,7.0,10646308162.0,79715.0,25830387016.0,558005.0
23.0,0.64,78125000000000.0,78125000000000.0,0.68,1.31,0.46,78125000000000.0,0.68,78125000000000.0,6.0,6.0,9200205414.0,79715.0,23411904834.0,478290.0
24.0,0.63,78125000000000.0,78125000000000.0,0.68,1.31,0.46,78125000000000.0,0.68,78125000000000.0,6.0,6.0,2243952540.0,79715.0,13388916822.0,478290.0
25.0,0.65,78125000000000.0,78125000000000.0,0.68,1.31,0.46,78125000000000.0,0.68,78125000000000.0,6.0,6.0,2617944630.0,79715.0,12341738970.0,478290.0
26.0,0.65,78125000000000.0,78125000000000.0,0.68,1.31,0.46,78125000000000.0,0.68,78125000000000.0,6.0,6.0,8302624398.0,79715.0,16680047214.0,478290.0
27.0,0.62,78125000000000.0,78125000000000.0,0.68,1.31,0.46,78125000000000.0,0.68,78125000000000.0,6.0,6.0,8826213324.0,79715.0,21167952294.0,478290.0
28.0,0.66,78125000000000.0,78125000000000.0,0.68,1.31,0.46,78125000000000.0,0.68,78125000000000.0,6.0,6.0,6657059202.0,79715.0,16156458288.0,478290.0
29.0,0.62,390625000000000.0,390625000000000.0,0.74,0.59,1.05,390625000000000.0,0.74,390625000000000.0,5.0,5.0,6856521650.0,79715.0,16268655915.0,398575.0
30.0,0.67,390625000000000.0,390625000000000.0,0.74,0.59,1.05,390625000000000.0,0.74,390625000000000.0,5.0,5.0,6295533515.0,79715.0,14710355540.0,398575.0
31.0,0.67,390625000000000.0,390625000000000.0,2.65,2.53,1.89,390625000000000.0,2.65,390625000000000.0,4.0,4.0,4886829976.0,79715.0,9374735056.0,318860.0
32.0,0.67,390625000000000.0,390625000000000.0,2.65,2.53,1.89,390625000000000.0,2.65,390625000000000.0,4.0,4.0,5734545380.0,79715.0,12217074940.0,318860.0
33.0,0.67,390625000000000.0,390625000000000.0,2.65,2.53,1.89,390625000000000.0,2.65,390625000000000.0,4.0,4.0,1495968360.0,79715.0,2892205496.0,318860.0
34.0,0.69,390625000000000.0,390625000000000.0,2.65,2.53,1.89,390625000000000.0,2.65,390625000000000.0,4.0,4.0,1495968360.0,79715.0,4637501916.0,318860.0
35.0,0.62,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,4600102707.0,79715.0,5198490051.0,239145.0
36.0,0.55,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1121976270.0,79715.0,2954537511.0,239145.0
37.0,0.62,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1121976270.0,79715.0,3291130392.0,239145.0
38.0,0.63,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1234173897.0,79715.0,3403328019.0,239145.0
39.0,0.67,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1121976270.0,79715.0,2019557286.0,239145.0
40.0,0.67,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,747984180.0,79715.0,897581016.0,239145.0
41.0,0.52,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1271573106.0,79715.0,2730142257.0,239145.0
42.0,0.54,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,3253731183.0,79715.0,4525304289.0,239145.0
43.0,0.59,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1121976270.0,79715.0,3328529601.0,239145.0
44.0,0.65,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1308972315.0,79715.0,3328529601.0,239145.0
45.0,0.66,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1121976270.0,79715.0,3365928810.0,239145.0
46.0,0.68,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,6844055247.0,79715.0,12491335806.0,239145.0
47.0,0.65,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,4375707453.0,79715.0,8564418861.0,239145.0
48.0,0.67,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,3665122482.0,79715.0,5235889260.0,239145.0
49.0,0.67,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,4375707453.0,79715.0,6619659993.0,239145.0
50.0,0.59,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1196774688.0,79715.0,3291130392.0,239145.0
51.0,0.6,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1047177852.0,79715.0,1383770733.0,239145.0
52.0,0.67,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1121976270.0,79715.0,3291130392.0,239145.0
53.0,0.64,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1121976270.0,79715.0,1570766778.0,239145.0
54.0,0.68,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,4674901125.0,79715.0,7966031517.0,239145.0
55.0,0.69,390625000000000.0,390625000000000.0,0.1,0.11,0.08,390625000000000.0,0.1,390625000000000.0,3.0,3.0,1121976270.0,79715.0,2879739093.0,239145.0
